#,Filename,Lyr #1(nm),Al-Int(c/s),Err(c/s),Back(c/s),Back.Err,Al-At.%,Err(c/s).1,Si-Int(c/s),Err(c/s).2,Back(c/s).1,Back.Err.1,Si-At.%,Err(c/s).3,Ti-Int(c/s),Err(c/s).4,Back(c/s).2,Back.Err.2,Ti-At.%,Err(c/s).5,Ni-Int(c/s),Err(c/s).6,Back(c/s).3,Back.Err.3,Ni-At.%,Err(c/s).7,Comp(c/s),Rayl(c/s),LT(secs),Unnamed: 30,detector_index,sample_index,x,y
11,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_107.txt,469.25800000000004,121.37899999999999,5.01,8.103,0.368,31.49,1.3,2922.1040000000003,24.118000000000002,6.836,0.33799999999999997,100.0,0.0,2216.355,18.500999999999998,5.652,0.307,48.998999999999995,0.409,1380.7279999999998,14.682,22.993000000000002,0.619,19.51,0.207,0.0,0.0,59.975,,1.0,107.0,-18.08,4.52
12,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_108.txt,467.463,113.258,4.843,7.95,0.364,29.462,1.26,2961.995,24.276,6.834,0.337,100.0,0.0,2367.391,19.115,5.484,0.302,53.428000000000004,0.431,1191.588,13.652999999999999,23.235,0.622,17.11,0.196,0.0,0.0,59.997,,1.0,108.0,-22.6,4.52
13,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_109.txt,475.28,111.656,4.805,7.585,0.35600000000000004,28.615,1.2309999999999999,3017.961,24.505,6.417999999999999,0.327,100.0,0.0,2512.476,19.694000000000003,6.101,0.319,56.566,0.44299999999999995,1038.29,12.757,22.354,0.61,14.819,0.182,0.0,0.0,59.989,,1.0,109.0,-27.12,4.52
14,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_11.txt,447.32199999999995,47.852,3.208,6.351,0.325,14.011,0.9390000000000001,2607.926,22.781,5.768,0.31,100.0,0.0,2372.008,19.136,5.801,0.311,51.766999999999996,0.418,2412.478,19.349,24.005,0.633,34.222,0.27399999999999997,0.0,0.0,59.988,,1.0,11.0,-9.04,-27.12
15,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_110.txt,472.686,101.79299999999999,4.6080000000000005,8.238,0.371,26.228,1.187,3099.14,24.84,7.071000000000001,0.34299999999999997,100.0,0.0,2652.616,20.238,5.5360000000000005,0.304,60.73,0.46299999999999997,901.077,11.902999999999999,22.329,0.61,13.042,0.172,0.0,0.0,59.967,,1.0,110.0,-31.64,4.52
16,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_111.txt,386.93300000000005,107.17200000000001,4.715,7.586,0.35600000000000004,33.75,1.485,2362.159,21.686999999999998,6.369,0.326,100.0,0.0,580.059,9.481,3.818,0.252,12.24,0.2,3695.514,23.927,28.261,0.6859999999999999,54.01,0.35,0.0,0.0,59.977,,1.0,111.0,31.64,9.04
17,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_112.txt,401.088,116.02799999999999,4.887,6.8839999999999995,0.33899999999999997,35.419000000000004,1.492,2386.596,21.793000000000003,5.817,0.311,100.0,0.0,679.913,10.261,4.101,0.261,14.179,0.214,3515.297,23.334,27.32,0.675,50.402,0.335,0.0,0.0,59.992,,1.0,112.0,27.12,9.04
18,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_113.txt,415.37800000000004,126.59700000000001,5.103,7.218999999999999,0.34700000000000003,37.33,1.505,2421.522,21.955,6.218999999999999,0.322,100.0,0.0,783.125,11.009,4.101,0.261,16.156,0.22699999999999998,3305.344,22.629,25.941,0.6579999999999999,46.513000000000005,0.318,0.0,0.0,59.982,,1.0,113.0,22.6,9.04
19,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_114.txt,419.278,131.279,5.1979999999999995,7.521,0.354,38.137,1.51,2472.279,22.189,6.57,0.331,100.0,0.0,890.188,11.738,4.319,0.268,18.602,0.245,3057.7690000000002,21.775,25.998,0.6579999999999999,43.261,0.308,0.0,0.0,59.967,,1.0,114.0,18.08,9.04
20,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_115.txt,430.29699999999997,138.469,5.332999999999999,7.586,0.35600000000000004,39.158,1.508,2532.812,22.456,6.502000000000001,0.32899999999999996,100.0,0.0,1013.448,12.52,4.302,0.268,21.135,0.261,2834.955,20.973000000000003,26.81,0.669,39.705999999999996,0.294,0.0,0.0,59.977,,1.0,115.0,13.56,9.04
21,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_116.txt,434.87699999999995,142.52100000000002,5.415,8.236,0.371,39.579,1.504,2583.481,22.679000000000002,7.0360000000000005,0.342,100.0,0.0,1152.0639999999999,13.345999999999998,4.635,0.278,24.345,0.282,2564.167,19.951,26.075,0.659,36.076,0.281,0.0,0.0,59.981,,1.0,116.0,9.04,9.04
22,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_117.txt,445.324,148.424,5.515,7.7010000000000005,0.358,40.163000000000004,1.492,2663.328,23.022,6.584,0.331,100.0,0.0,1293.475,14.138,4.817,0.28300000000000003,27.340999999999998,0.299,2328.46,19.012999999999998,24.651999999999997,0.6409999999999999,32.496,0.265,0.0,0.0,59.994,,1.0,117.0,4.52,9.04
23,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_118.txt,453.536,153.145,5.599,7.733,0.359,40.522,1.4809999999999999,2709.532,23.218000000000004,6.516,0.33,100.0,0.0,1434.078,14.884,4.9830000000000005,0.28800000000000003,30.456999999999997,0.316,2086.206,18.006,24.949,0.645,29.021,0.25,0.0,0.0,60.001999999999995,,1.0,118.0,-0.0,9.04
24,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_119.txt,452.731,148.398,5.517,8.015,0.365,39.196,1.4569999999999999,2775.2670000000003,23.496,6.882000000000001,0.33899999999999997,100.0,0.0,1588.921,15.662,4.6819999999999995,0.27899999999999997,34.498000000000005,0.34,1862.7120000000002,17.017,23.345,0.624,26.307,0.24,0.0,0.0,60.012,,1.0,119.0,-4.52,9.04
25,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_12.txt,457.634,46.225,3.17,6.935,0.34,13.229000000000001,0.907,2681.204,23.1,5.952000000000001,0.315,100.0,0.0,2597.846,20.028,6.468999999999999,0.32799999999999996,57.09,0.44,2096.594,18.051,24.024,0.633,29.68,0.256,0.0,0.0,59.982,,1.0,12.0,-13.56,-27.12
26,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_120.txt,458.814,147.305,5.495,7.801,0.361,38.345,1.43,2828.34,23.724,6.767,0.336,100.0,0.0,1754.7060000000001,16.462,5.251,0.29600000000000004,38.388000000000005,0.36,1646.461,16.012,23.069000000000003,0.62,23.267,0.226,0.0,0.0,59.994,,1.0,120.0,-9.04,9.04
27,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_121.txt,463.05,144.683,5.456,8.37,0.374,37.27,1.405,2909.325,24.066,7.136,0.345,100.0,0.0,1910.4289999999999,17.177,5.069,0.29100000000000004,42.181999999999995,0.379,1449.1879999999999,15.037,23.125999999999998,0.621,20.548000000000002,0.213,0.0,0.0,59.975,,1.0,121.0,-13.56,9.04
28,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_122.txt,461.756,138.82399999999998,5.3389999999999995,7.72,0.359,35.734,1.374,2946.429,24.218000000000004,6.7860000000000005,0.336,100.0,0.0,2049.906,17.793,5.285,0.297,46.086999999999996,0.4,1265.397,14.062999999999999,22.642,0.614,18.18,0.20199999999999999,0.0,0.0,59.977,,1.0,122.0,-18.08,9.04
29,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_123.txt,464.528,132.923,5.23,7.933,0.364,34.080999999999996,1.341,3018.801,24.506,6.8,0.337,100.0,0.0,2197.001,18.416,5.9,0.314,49.842,0.418,1113.488,13.202,22.666,0.615,16.077,0.191,0.0,0.0,60.001000000000005,,1.0,123.0,-22.6,9.04
30,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_124.txt,465.449,125.37799999999999,5.09,8.335,0.373,32.131,1.304,3100.958,24.842,7.185,0.34600000000000003,100.0,0.0,2342.272,19.016,5.568,0.305,53.743,0.436,970.663,12.342,22.189,0.608,14.125,0.18,0.0,0.0,59.985,,1.0,124.0,-27.12,9.04
31,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_125.txt,458.171,115.546,4.887,7.785,0.36,30.011999999999997,1.2690000000000001,3167.345,25.104,6.601,0.332,100.0,0.0,2440.047,19.408,5.785,0.311,57.474,0.457,839.789,11.491,21.255,0.595,12.514000000000001,0.171,0.0,0.0,59.986999999999995,,1.0,125.0,-31.64,9.04
32,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_126.txt,396.01800000000003,133.387,5.232,7.119,0.345,40.054,1.571,2515.839,22.378,5.952000000000001,0.315,100.0,0.0,631.5509999999999,9.891,3.985,0.258,13.57,0.213,3154.163,22.108,25.293000000000003,0.649,46.376000000000005,0.325,0.0,0.0,59.978,,1.0,126.0,27.12,13.56
33,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_127.txt,412.142,145.071,5.452000000000001,7.5489999999999995,0.355,41.956,1.577,2523.099,22.405,6.266,0.32299999999999995,100.0,0.0,737.163,10.679,3.866,0.254,15.615,0.226,2952.1890000000003,21.389,25.298000000000002,0.649,42.428999999999995,0.307,0.0,0.0,60.004,,1.0,127.0,22.6,13.56
34,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_128.txt,423.77,153.93200000000002,5.61,7.434,0.35200000000000004,43.272,1.577,2566.792,22.6,6.3839999999999995,0.326,100.0,0.0,830.405,11.334000000000001,4.184,0.264,17.465,0.23800000000000002,2770.966,20.729,25.701,0.655,39.263000000000005,0.294,0.0,0.0,59.997,,1.0,128.0,18.08,13.56
35,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_129.txt,433.519,162.81799999999998,5.774,8.151,0.369,44.565,1.58,2607.577,22.781,7.101,0.344,100.0,0.0,937.957,12.044,4.25,0.266,19.749000000000002,0.254,2536.251,19.84,25.719,0.655,35.685,0.27899999999999997,0.0,0.0,59.995,,1.0,129.0,13.56,13.56
36,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_13.txt,465.036,45.563,3.159,7.32,0.349,12.782,0.8859999999999999,2732.7659999999996,23.323,6.319,0.325,100.0,0.0,2784.966,20.736,6.386,0.326,61.81100000000001,0.46,1790.4579999999999,16.695,23.709,0.629,25.406999999999996,0.237,0.0,0.0,59.976000000000006,,1.0,13.0,-18.08,-27.12
37,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_130.txt,439.409,166.755,5.8389999999999995,7.937,0.364,44.808,1.569,2639.074,22.923000000000002,6.803,0.337,100.0,0.0,1071.526,12.870999999999999,4.102,0.262,22.764,0.273,2302.905,18.915,25.094,0.647,32.428000000000004,0.266,0.0,0.0,59.974,,1.0,130.0,9.04,13.56
38,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_131.txt,442.49300000000005,168.368,5.867999999999999,8.184,0.369,44.708999999999996,1.558,2714.9109999999996,23.244,6.818,0.337,100.0,0.0,1189.705,13.561,4.734,0.281,25.573,0.292,2100.0679999999998,18.065,24.303,0.636,29.717,0.256,0.0,0.0,59.992,,1.0,131.0,4.52,13.56
39,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_132.txt,453.781,174.097,5.962999999999999,8.231,0.37,45.016000000000005,1.5419999999999998,2753.367,23.403000000000002,6.9479999999999995,0.34,100.0,0.0,1329.817,14.331,4.649,0.278,28.488000000000003,0.307,1893.214,17.16,24.811,0.643,26.496,0.24,0.0,0.0,60.013999999999996,,1.0,132.0,-0.0,13.56
40,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_133.txt,456.63,173.071,5.947,8.168,0.369,44.317,1.5230000000000001,2819.196,23.686999999999998,6.917999999999999,0.34,100.0,0.0,1469.2579999999998,15.065999999999999,4.801,0.28300000000000003,31.873,0.327,1691.181,16.229,23.737,0.629,23.81,0.228,0.0,0.0,59.99,,1.0,133.0,-4.52,13.56
41,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_134.txt,458.647,169.113,5.882999999999999,8.401,0.374,43.058,1.4980000000000002,2893.978,23.998,7.151,0.345,100.0,0.0,1619.825,15.815,4.6,0.27699999999999997,35.613,0.348,1503.808,15.312999999999999,23.469,0.625,21.329,0.217,0.0,0.0,59.994,,1.0,134.0,-9.04,13.56
42,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_135.txt,462.51599999999996,166.261,5.835,8.402999999999999,0.374,41.958999999999996,1.473,2962.303,24.281999999999996,7.102,0.344,100.0,0.0,1762.391,16.499000000000002,5.102,0.292,39.053000000000004,0.366,1335.245,14.440999999999999,22.906999999999996,0.618,18.987000000000002,0.205,0.0,0.0,59.981,,1.0,135.0,-13.56,13.56
43,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_136.txt,457.522,156.549,5.667000000000001,8.386000000000001,0.374,39.813,1.4409999999999998,3031.5440000000003,24.564,7.269,0.348,100.0,0.0,1902.66,17.141,4.968,0.28800000000000003,43.196000000000005,0.389,1171.432,13.540999999999999,23.223000000000003,0.622,16.991,0.196,0.0,0.0,59.983000000000004,,1.0,136.0,-18.08,13.56
44,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_137.txt,455.352,148.045,5.519,8.669,0.38,37.823,1.41,3078.545,24.755,7.486000000000001,0.353,100.0,0.0,2036.658,17.735,5.518,0.303,47.071999999999996,0.41,1026.803,12.687999999999999,22.256999999999998,0.609,15.105,0.187,0.0,0.0,59.981,,1.0,137.0,-22.6,13.56
45,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_138.txt,455.54400000000004,142.29399999999998,5.414,8.783,0.38299999999999995,36.341,1.383,3153.2340000000004,25.046,7.699,0.358,100.0,0.0,2152.0589999999997,18.225,5.5,0.303,50.281000000000006,0.426,902.319,11.907,22.348000000000003,0.61,13.378,0.177,0.0,0.0,60.005,,1.0,138.0,-27.12,13.56
46,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_139.txt,392.39,152.714,5.593,7.688,0.358,44.988,1.6480000000000001,2657.406,23.003,6.454,0.32799999999999996,100.0,0.0,589.039,9.555,3.802,0.252,13.040999999999999,0.212,2786.5890000000004,20.793000000000003,25.715,0.655,41.971000000000004,0.313,0.0,0.0,59.966,,1.0,139.0,27.12,18.08
47,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_14.txt,403.475,40.181,2.9619999999999997,6.319,0.325,13.482999999999999,0.9940000000000001,1907.4589999999998,19.489,5.319,0.298,100.0,0.0,968.6089999999999,12.242,4.585,0.27699999999999997,18.633,0.23600000000000002,5051.499,27.953000000000003,29.363000000000003,0.7,67.884,0.376,0.0,0.0,59.974,,1.0,14.0,22.6,-22.6
48,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_140.txt,410.17800000000005,164.54,5.803999999999999,8.366,0.373,46.638000000000005,1.645,2639.013,22.915,7.149,0.345,100.0,0.0,673.7810000000001,10.212,3.966,0.257,14.579,0.221,2653.6259999999997,20.285,24.964000000000002,0.645,38.784,0.29600000000000004,0.0,0.0,60.007,,1.0,140.0,22.6,18.08
49,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_141.txt,421.033,173.739,5.961,8.434,0.375,47.871,1.642,2664.1,23.026,7.117000000000001,0.344,100.0,0.0,767.962,10.9,3.967,0.257,16.532,0.235,2466.469,19.565,25.235,0.649,35.597,0.282,0.0,0.0,59.996,,1.0,141.0,18.08,18.08
50,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_142.txt,438.407,186.01,6.155,7.784,0.36,49.251999999999995,1.63,2692.281,23.145,6.367000000000001,0.326,100.0,0.0,881.315,11.672,3.667,0.247,18.647000000000002,0.247,2281.756,18.820999999999998,24.066999999999997,0.633,32.1,0.265,0.0,0.0,59.998000000000005,,1.0,142.0,13.56,18.08
51,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_143.txt,447.49199999999996,191.59799999999998,6.244,7.505,0.354,49.577,1.6159999999999999,2748.9970000000003,23.396,6.437,0.32799999999999996,100.0,0.0,995.9169999999999,12.412,4.119,0.262,21.02,0.262,2109.652,18.112000000000002,24.682,0.642,29.403000000000002,0.252,0.0,0.0,59.963,,1.0,143.0,9.04,18.08
52,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_144.txt,445.775,191.949,6.257999999999999,8.484,0.376,49.458,1.6119999999999999,2759.498,23.435,7.301,0.349,100.0,0.0,1098.673,13.034,4.667,0.27899999999999997,23.706,0.281,1895.8629999999998,17.172,23.903000000000002,0.631,26.836,0.243,0.0,0.0,59.992,,1.0,144.0,4.52,18.08
53,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_145.txt,456.48900000000003,197.467,6.335,7.7170000000000005,0.359,49.625,1.5919999999999999,2823.875,23.703000000000003,6.7170000000000005,0.335,100.0,0.0,1224.9389999999999,13.757,4.5,0.27399999999999997,26.304000000000002,0.295,1720.389,16.363,23.25,0.622,24.072,0.22899999999999998,0.0,0.0,60.0,,1.0,145.0,-0.0,18.08
54,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_146.txt,456.44199999999995,194.03599999999997,6.296,9.019,0.38799999999999996,48.599,1.577,2895.151,24.006999999999998,7.819,0.361,100.0,0.0,1356.4720000000002,14.477,4.434,0.272,29.616999999999997,0.316,1540.2379999999998,15.501,24.555999999999997,0.64,21.784000000000002,0.21899999999999997,0.0,0.0,59.985,,1.0,146.0,-4.52,18.08
55,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_147.txt,457.05400000000003,189.873,6.229,9.017000000000001,0.38799999999999996,47.403999999999996,1.555,2939.835,24.188000000000002,7.6339999999999995,0.35700000000000004,100.0,0.0,1488.695,15.163,4.684,0.27899999999999997,32.969,0.336,1375.4820000000002,14.655,23.701,0.629,19.627,0.209,0.0,0.0,59.997,,1.0,147.0,-9.04,18.08
56,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_148.txt,461.134,187.34400000000002,6.192,9.218,0.392,46.349,1.5319999999999998,3020.408,24.518,7.768,0.36,100.0,0.0,1623.891,15.835999999999999,4.667,0.27899999999999997,36.188,0.353,1222.221,13.823,22.836,0.617,17.463,0.198,0.0,0.0,59.992,,1.0,148.0,-13.56,18.08
57,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_149.txt,451.656,176.114,6.006,8.887,0.385,44.208999999999996,1.508,3101.133,24.846,7.42,0.35200000000000004,100.0,0.0,1739.7920000000001,16.394000000000002,5.035,0.29,39.945,0.376,1080.345,13.01,22.459,0.612,15.845999999999998,0.191,0.0,0.0,59.977,,1.0,149.0,-18.08,18.08
58,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_15.txt,414.31199999999995,45.045,3.1180000000000003,6.251,0.32299999999999995,14.72,1.0190000000000001,2010.549,20.005,5.4510000000000005,0.301,100.0,0.0,1140.799,13.284,5.417999999999999,0.301,22.046,0.257,4726.789000000001,27.041999999999998,29.789,0.705,63.233999999999995,0.36200000000000004,0.0,0.0,59.989,,1.0,15.0,18.08,-22.6
59,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_150.txt,447.048,165.55200000000002,5.824,8.667,0.38,42.11,1.4809999999999999,3168.797,25.11,7.301,0.349,100.0,0.0,1856.045,16.929000000000002,5.25,0.29600000000000004,43.696999999999996,0.39899999999999997,946.9580000000001,12.193,22.502,0.612,14.193,0.183,0.0,0.0,59.995,,1.0,150.0,-22.6,18.08
60,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_151.txt,439.89300000000003,157.20600000000002,5.678999999999999,8.452,0.375,40.478,1.462,3205.953,25.259,7.152,0.345,100.0,0.0,1943.1370000000002,17.320999999999998,4.8180000000000005,0.28300000000000003,46.953,0.419,819.341,11.353,21.139,0.594,12.569,0.174,0.0,0.0,59.983000000000004,,1.0,151.0,-27.12,18.08
61,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_152.txt,408.038,184.555,6.1370000000000005,8.286,0.37200000000000005,51.178999999999995,1.702,2762.09,23.448,7.119,0.344,100.0,0.0,626.939,9.853,3.6510000000000002,0.247,13.878,0.218,2349.889,19.102,24.69,0.642,34.943000000000005,0.284,0.0,0.0,59.983999999999995,,1.0,152.0,22.6,22.6
62,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_153.txt,424.675,196.699,6.329,8.02,0.366,52.492,1.689,2788.757,23.561999999999998,6.653,0.33299999999999996,100.0,0.0,719.528,10.552999999999999,3.685,0.248,15.620999999999999,0.22899999999999998,2202.8179999999998,18.500999999999998,24.677,0.6409999999999999,31.888,0.268,0.0,0.0,59.976000000000006,,1.0,153.0,18.08,22.6
63,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_154.txt,434.57800000000003,205.957,6.487,9.404,0.396,53.50899999999999,1.685,2786.555,23.557,8.187000000000001,0.369,100.0,0.0,803.4910000000001,11.152000000000001,4.102,0.262,17.36,0.24100000000000002,2035.766,17.793,24.56,0.64,29.131,0.255,0.0,0.0,59.975,,1.0,154.0,13.56,22.6
64,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_155.txt,445.62199999999996,214.41400000000002,6.605,8.517999999999999,0.377,54.159,1.6680000000000001,2800.2929999999997,23.608,7.135,0.345,100.0,0.0,910.432,11.865,3.917,0.256,19.557000000000002,0.255,1860.901,17.015,23.886999999999997,0.631,26.284000000000002,0.24,0.0,0.0,59.99,,1.0,155.0,9.04,22.6
65,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_156.txt,456.004,220.334,6.687,7.687,0.358,54.345,1.649,2847.026,23.808000000000003,6.702999999999999,0.33399999999999996,100.0,0.0,1016.18,12.536,4.052,0.26,21.680999999999997,0.267,1719.237,16.361,22.795,0.617,23.974,0.228,0.0,0.0,59.968999999999994,,1.0,156.0,4.52,22.6
66,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_157.txt,455.778,219.657,6.685,8.686,0.381,53.885,1.64,2892.062,23.995,7.5520000000000005,0.355,100.0,0.0,1123.537,13.177999999999999,4.118,0.262,24.36,0.28600000000000003,1544.017,15.517000000000001,23.791,0.63,21.754,0.21899999999999997,0.0,0.0,59.981,,1.0,157.0,-0.0,22.6
67,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_158.txt,462.288,222.18,6.721,8.568999999999999,0.37799999999999995,53.61600000000001,1.6219999999999999,2946.475,24.215999999999998,7.252000000000001,0.348,100.0,0.0,1235.671,13.819,4.434,0.272,26.819000000000003,0.3,1394.8339999999998,14.754000000000001,22.971999999999998,0.619,19.565,0.207,0.0,0.0,59.986999999999995,,1.0,158.0,-4.52,22.6
